DroneID,PosX,PosY,PosZ,VelX,VelY,VelZ,ThrustZ
0,10.92,-2.29,6.73,-0.49,-0.49,-0.00,11.77
1,14.34,-1.36,6.73,0.35,-0.34,-0.00,11.77
2,17.65,-0.46,6.73,0.25,0.25,-0.00,11.77
3,11.82,1.14,6.73,-0.18,0.31,-0.00,11.77
4,15.24,2.05,6.73,0.33,-0.09,-0.00,11.77
0,10.97,-2.26,6.73,0.45,0.31,-0.00,11.77
1,14.32,-1.35,6.73,-0.15,0.15,-0.00,11.77
2,17.67,-0.49,6.73,0.17,-0.31,-0.00,11.77
3,11.83,1.12,6.73,0.15,-0.15,-0.00,11.77
4,15.19,2.08,6.73,-0.44,0.33,-0.00,11.77
0,10.95,-2.25,6.73,-0.16,0.05,-0.00,11.77
1,14.31,-1.34,6.73,-0.08,0.08,-0.00,11.77
2,17.63,-0.48,6.73,-0.44,0.07,-0.00,11.77
3,11.82,1.15,6.73,-0.11,0.22,-0.00,11.77
4,15.18,2.05,6.73,-0.08,-0.30,-0.00,11.77
0,10.92,-2.26,6.73,-0.28,-0.08,-0.00,11.77
1,14.36,-1.32,6.73,0.50,0.23,-0.00,11.77
2,17.63,-0.46,6.73,0.06,0.20,-0.00,11.77
3,11.84,1.13,6.73,0.14,-0.15,-0.00,11.77
4,15.22,2.05,6.73,0.36,0.00,-0.00,11.77
0,10.95,-2.24,6.73,0.32,0.18,-0.00,11.77
1,14.28,-1.38,6.73,-0.80,-0.57,-0.00,11.77
2,17.68,-0.49,6.73,0.48,-0.23,-0.00,11.77
3,11.87,1.11,6.73,0.31,-0.19,-0.00,11.77
4,15.20,2.04,6.73,-0.22,-0.15,-0.00,11.77
0,10.92,-2.29,6.73,-0.30,-0.43,-0.00,11.77
1,14.33,-1.40,6.73,0.47,-0.23,-0.00,11.77
2,17.66,-0.48,6.73,-0.17,0.05,-0.00,11.77
3,11.81,1.18,6.73,-0.53,0.66,-0.00,11.77
4,15.24,2.02,6.73,0.41,-0.16,-0.00,11.77
0,10.96,-2.26,6.73,0.35,0.28,-0.00,11.77
1,14.28,-1.41,6.73,-0.56,-0.06,-0.00,11.77
2,17.73,-0.51,6.73,0.63,-0.28,-0.00,11.77
3,11.84,1.17,6.73,0.24,-0.13,-0.00,11.77
4,15.20,2.04,6.73,-0.37,0.26,-0.00,11.77
0,10.94,-2.25,6.73,-0.17,0.05,-0.00,11.77
1,14.33,-1.39,6.73,0.59,0.15,-0.00,11.77
2,17.67,-0.51,6.73,-0.54,0.05,-0.00,11.77
3,11.82,1.14,6.73,-0.24,-0.25,-0.00,11.77
4,15.19,2.01,6.73,-0.08,-0.30,-0.00,11.77
0,10.99,-2.22,6.73,0.44,0.30,-0.00,11.77
1,14.27,-1.40,6.73,-0.66,-0.08,-0.00,11.77
2,17.68,-0.49,6.73,0.05,0.20,-0.00,11.77
3,11.78,1.11,6.73,-0.33,-0.27,-0.00,11.77
4,15.24,2.01,6.73,0.43,-0.07,-0.00,11.77
0,10.94,-2.28,6.73,-0.42,-0.57,-0.00,11.77
1,14.33,-1.38,6.73,0.60,0.15,-0.00,11.77
2,17.68,-0.52,6.73,0.08,-0.33,-0.00,11.77
3,11.82,1.15,6.73,0.36,0.37,-0.00,11.77
4,15.18,2.02,6.73,-0.60,0.11,-0.00,11.77
0,10.97,-2.26,6.73,0.25,0.25,-0.00,11.77
1,14.27,-1.39,6.73,-0.56,-0.05,-0.00,11.77
2,17.69,-0.50,6.73,0.04,0.20,-0.00,11.77
3,11.84,1.13,6.73,0.22,-0.22,-0.00,11.77
4,15.21,2.01,6.73,0.34,-0.10,-0.00,11.77
0,10.95,-2.25,6.73,-0.17,0.05,-0.00,11.77
1,14.28,-1.37,6.73,0.06,0.20,-0.00,11.77
2,17.64,-0.50,6.73,-0.54,0.04,-0.00,11.77
3,11.88,1.16,6.73,0.36,0.36,-0.00,11.77
4,15.19,1.99,6.73,-0.15,-0.22,-0.00,11.77
0,10.94,-2.24,6.73,-0.14,0.14,-0.00,11.77
1,14.22,-1.43,6.73,-0.61,-0.61,-0.00,11.77
2,17.68,-0.52,6.73,0.47,-0.23,-0.00,11.77
3,11.81,1.17,6.73,-0.69,0.09,-0.00,11.77
4,15.21,2.07,6.73,0.15,0.83,-0.00,11.77
0,10.91,-2.23,6.73,-0.28,0.03,-0.00,11.77
1,14.27,-1.40,6.73,0.56,0.33,-0.00,11.77
2,17.66,-0.51,6.73,-0.17,0.05,-0.00,11.77
3,11.84,1.15,6.73,0.32,-0.20,-0.00,11.77
4,15.19,2.04,6.73,-0.18,-0.33,-0.00,11.77
0,10.89,-2.22,6.73,-0.14,0.15,-0.00,11.77
1,14.33,-1.37,6.73,0.61,0.25,-0.00,11.77
2,17.61,-0.51,6.73,-0.54,0.05,-0.00,11.77
3,11.81,1.12,6.73,-0.27,-0.35,-0.00,11.77
4,15.23,2.02,6.73,0.40,-0.17,-0.00,11.77
0,10.92,-2.25,6.73,0.29,-0.28,-0.00,11.77
1,14.27,-1.37,6.73,-0.65,0.02,-0.00,11.77
2,17.61,-0.55,6.73,-0.02,-0.37,-0.00,11.77
3,11.85,1.17,6.73,0.40,0.46,-0.00,11.77
4,15.17,2.03,6.73,-0.59,0.11,-0.00,11.77
0,10.91,-2.23,6.73,-0.14,0.15,-0.00,11.77
1,14.22,-1.37,6.73,-0.46,-0.02,-0.00,11.77
2,17.63,-0.52,6.73,0.25,0.25,-0.00,11.77
3,11.81,1.14,6.73,-0.45,-0.30,-0.00,11.77
4,15.23,2.03,6.73,0.54,-0.05,-0.00,11.77
0,10.93,-2.26,6.73,0.19,-0.31,-0.00,11.77
1,14.31,-1.39,6.73,0.87,-0.13,-0.00,11.77
2,17.60,-0.52,6.73,-0.37,-0.00,-0.00,11.77
3,11.83,1.13,6.73,0.27,-0.02,-0.00,11.77
4,15.20,2.00,6.73,-0.25,-0.25,-0.00,11.77
0,10.92,-2.25,6.73,-0.13,0.15,-0.00,11.77
1,14.31,-1.38,6.73,0.01,0.09,-0.00,11.77
2,17.66,-0.55,6.73,0.65,-0.28,-0.00,11.77
3,11.86,1.11,6.73,0.21,-0.22,-0.00,11.77
4,15.15,2.01,6.73,-0.49,0.14,-0.00,11.77
0,10.94,-2.28,6.73,0.29,-0.28,-0.00,11.77
1,14.27,-1.47,6.73,-0.36,-0.98,-0.00,11.77
2,17.71,-0.54,6.73,0.49,0.12,-0.00,11.77
3,11.84,1.14,6.73,-0.19,0.29,-0.00,11.77
4,15.21,2.06,6.73,0.56,0.42,-0.00,11.77
0,10.93,-2.26,6.73,-0.15,0.16,-0.00,11.77
1,14.32,-1.44,6.73,0.45,0.30,-0.00,11.77
2,17.67,-0.54,6.73,-0.37,-0.00,-0.00,11.77
3,11.81,1.10,6.73,-0.26,-0.35,-0.00,11.77
4,15.24,2.05,6.73,0.33,-0.10,-0.00,11.77
0,10.91,-2.25,6.73,-0.16,0.06,-0.00,11.77
1,14.36,-1.42,6.73,0.41,0.19,-0.00,11.77
2,17.68,-0.53,6.73,0.11,0.13,-0.00,11.77
3,11.84,1.10,6.73,0.34,-0.09,-0.00,11.77
4,15.22,2.01,6.73,-0.18,-0.33,-0.00,11.77
0,10.96,-2.24,6.73,0.42,0.20,-0.00,11.77
1,14.30,-1.43,6.73,-0.56,-0.06,-0.00,11.77
2,17.65,-0.53,6.73,-0.37,-0.00,-0.00,11.77
3,11.81,1.13,6.73,-0.34,0.35,-0.00,11.77
4,15.25,2.00,6.73,0.33,-0.10,-0.00,11.77
0,10.94,-2.23,6.73,-0.17,0.06,-0.00,11.77
1,14.30,-1.41,6.73,-0.05,0.17,-0.00,11.77
2,17.69,-0.55,6.73,0.46,-0.23,-0.00,11.77
3,11.84,1.17,6.73,0.30,0.43,-0.00,11.77
4,15.20,2.01,6.73,-0.60,0.11,-0.00,11.77
0,10.93,-2.21,6.73,-0.14,0.15,-0.00,11.77
1,14.35,-1.38,6.73,0.54,0.32,-0.00,11.77
2,17.65,-0.54,6.73,-0.44,0.08,-0.00,11.77
3,11.81,1.14,6.73,-0.27,-0.35,-0.00,11.77
4,15.24,2.00,6.73,0.41,-0.18,-0.00,11.77
0,10.96,-2.21,6.73,0.30,0.07,-0.00,11.77
1,14.27,-1.44,6.73,-0.80,-0.56,-0.00,11.77
2,17.66,-0.52,6.73,0.06,0.20,-0.00,11.77
3,11.84,1.18,6.73,0.30,0.43,-0.00,11.77
4,15.22,1.98,6.73,-0.13,-0.12,-0.00,11.77
0,10.94,-2.19,6.73,-0.15,0.15,-0.00,11.77
1,14.33,-1.40,6.73,0.55,0.32,-0.00,11.77
2,17.64,-0.56,6.73,-0.12,-0.38,-0.00,11.77
3,11.80,1.16,6.73,-0.41,-0.19,-0.00,11.77
4,15.22,2.01,6.73,-0.01,0.25,-0.00,11.77
0,10.94,-2.23,6.73,0.00,-0.36,-0.00,11.77
1,14.32,-1.39,6.73,-0.06,0.16,-0.00,11.77
2,17.65,-0.54,6.73,0.06,0.20,-0.00,11.77
3,11.85,1.20,6.73,0.47,0.38,-0.00,11.77
4,15.22,2.00,6.73,-0.03,-0.10,-0.00,11.77
0,10.91,-2.22,6.73,-0.26,0.03,-0.00,11.77
1,14.32,-1.38,6.73,-0.08,0.07,-0.00,11.77
2,17.66,-0.52,6.73,0.06,0.20,-0.00,11.77
3,11.82,1.17,6.73,-0.27,-0.34,-0.00,11.77
4,15.27,1.99,6.73,0.53,-0.06,-0.00,11.77
0,10.96,-2.19,6.73,0.45,0.30,-0.00,11.77
1,14.25,-1.38,6.73,-0.63,0.02,-0.00,11.77
2,17.70,-0.54,6.73,0.47,-0.24,-0.00,11.77
3,11.85,1.16,6.73,0.24,-0.12,-0.00,11.77
4,15.22,2.01,6.73,-0.57,0.22,-0.00,11.77
0,10.94,-2.19,6.73,-0.18,0.05,-0.00,11.77
1,14.30,-1.41,6.73,0.44,-0.33,-0.00,11.77
2,17.65,-0.54,6.73,-0.54,0.05,-0.00,11.77
3,11.78,1.23,6.73,-0.69,0.72,-0.00,11.77
4,15.25,2.01,6.73,0.33,-0.10,-0.00,11.77
0,10.91,-2.18,6.73,-0.34,0.11,-0.00,11.77
1,14.34,-1.39,6.73,0.42,0.19,-0.00,11.77
2,17.71,-0.57,6.73,0.63,-0.28,-0.00,11.77
3,11.79,1.22,6.73,0.17,-0.05,-0.00,11.77
4,15.19,2.02,6.73,-0.59,0.11,-0.00,11.77
0,10.95,-2.16,6.73,0.42,0.19,-0.00,11.77
1,14.28,-1.39,6.73,-0.63,0.03,-0.00,11.77
2,17.71,-0.55,6.73,0.04,0.20,-0.00,11.77
3,11.77,1.20,6.73,-0.24,-0.24,-0.00,11.77
4,15.24,2.01,6.73,0.53,-0.06,-0.00,11.77
0,10.97,-2.19,6.73,0.20,-0.32,-0.00,11.77
1,14.34,-1.37,6.73,0.63,0.24,-0.00,11.77
2,17.66,-0.54,6.73,-0.54,0.05,-0.00,11.77
3,11.80,1.24,6.73,0.29,0.44,-0.00,11.77
4,15.23,1.99,6.73,-0.15,-0.22,-0.00,11.77
0,10.96,-2.18,6.73,-0.14,0.15,-0.00,11.77
1,14.32,-1.41,6.73,-0.21,-0.41,-0.00,11.77
2,17.69,-0.53,6.73,0.30,0.07,-0.00,11.77
3,11.82,1.23,6.73,0.25,-0.13,-0.00,11.77
4,15.22,2.01,6.73,-0.03,0.26,-0.00,11.77
0,10.94,-2.16,6.73,-0.14,0.16,-0.00,11.77
1,14.31,-1.40,6.73,-0.06,0.06,-0.00,11.77
2,17.69,-0.51,6.73,0.04,0.20,-0.00,11.77
3,11.78,1.20,6.73,-0.44,-0.29,-0.00,11.77
4,15.27,2.01,6.73,0.43,-0.08,-0.00,11.77
0,10.95,-2.20,6.73,0.08,-0.44,-0.00,11.77
1,14.31,-1.38,6.73,-0.03,0.16,-0.00,11.77
2,17.76,-0.53,6.73,0.65,-0.18,-0.00,11.77
3,11.83,1.24,6.73,0.47,0.38,-0.00,11.77
4,15.24,1.98,6.73,-0.26,-0.24,-0.00,11.77
0,10.97,-2.19,6.73,0.22,0.15,-0.00,11.77
1,14.30,-1.43,6.73,-0.03,-0.45,-0.00,11.77
2,17.73,-0.54,6.73,-0.30,-0.07,-0.00,11.77
3,11.84,1.23,6.73,0.07,-0.08,-0.00,11.77
4,15.28,1.97,6.73,0.43,-0.09,-0.00,11.77
0,11.01,-2.16,6.73,0.35,0.27,-0.00,11.77
1,14.37,-1.41,6.73,0.63,0.24,-0.00,11.77
2,17.70,-0.53,6.73,-0.24,0.12,-0.00,11.77
3,11.87,1.21,6.73,0.32,-0.21,-0.00,11.77
4,15.28,1.95,6.73,-0.05,-0.19,-0.00,11.77
0,11.03,-2.19,6.73,0.20,-0.31,-0.00,11.77
1,14.35,-1.45,6.73,-0.20,-0.42,-0.00,11.77
2,17.75,-0.55,6.73,0.47,-0.23,-0.00,11.77
3,11.84,1.19,6.73,-0.24,-0.23,-0.00,11.77
4,15.28,1.99,6.73,0.01,0.34,-0.00,11.77
0,11.01,-2.19,6.73,-0.18,0.06,-0.00,11.77
1,14.39,-1.43,6.73,0.43,0.19,-0.00,11.77
2,17.73,-0.54,6.73,-0.17,0.05,-0.00,11.77
3,11.86,1.23,6.73,0.19,0.41,-0.00,11.77
4,15.26,1.96,6.73,-0.18,-0.32,-0.00,11.77
0,11.04,-2.16,6.73,0.35,0.27,-0.00,11.77
1,14.37,-1.47,6.73,-0.19,-0.42,-0.00,11.77
2,17.76,-0.53,6.73,0.22,0.15,-0.00,11.77
3,11.83,1.20,6.73,-0.34,-0.26,-0.00,11.77
4,15.33,2.01,6.73,0.68,0.51,-0.00,11.77
0,11.01,-2.17,6.73,-0.31,-0.06,-0.00,11.77
1,14.43,-1.44,6.73,0.56,0.31,-0.00,11.77
2,17.70,-0.52,6.73,-0.54,0.05,-0.00,11.77
3,11.86,1.19,6.73,0.35,-0.10,-0.00,11.77
4,15.31,1.98,6.73,-0.26,-0.25,-0.00,11.77
0,10.99,-2.16,6.73,-0.16,0.07,-0.00,11.77
1,14.37,-1.44,6.73,-0.54,0.04,-0.00,11.77
2,17.79,-0.55,6.73,0.84,-0.22,-0.00,11.77
3,11.91,1.23,6.73,0.47,0.38,-0.00,11.77
4,15.25,1.99,6.73,-0.60,0.12,-0.00,11.77
0,11.03,-2.13,6.73,0.35,0.27,-0.00,11.77
1,14.38,-1.42,6.73,0.05,0.20,-0.00,11.77
2,17.77,-0.54,6.73,-0.17,0.05,-0.00,11.77
3,11.86,1.20,6.73,-0.45,-0.29,-0.00,11.77
4,15.29,2.01,6.73,0.50,0.11,-0.00,11.77
0,11.00,-2.18,6.73,-0.30,-0.43,-0.00,11.77
1,14.44,-1.39,6.73,0.62,0.23,-0.00,11.77
2,17.73,-0.53,6.73,-0.34,0.10,-0.00,11.77
3,11.91,1.24,6.73,0.47,0.39,-0.00,11.77
4,15.27,1.98,6.73,-0.25,-0.24,-0.00,11.77
0,11.03,-2.16,6.73,0.32,0.17,-0.00,11.77
1,14.37,-1.45,6.73,-0.69,-0.54,-0.00,11.77
2,17.77,-0.51,6.73,0.33,0.18,-0.00,11.77
3,11.86,1.23,6.73,-0.49,-0.11,-0.00,11.77
4,15.34,2.03,6.73,0.68,0.52,-0.00,11.77
0,11.05,-2.19,6.73,0.20,-0.31,-0.00,11.77
1,14.42,-1.42,6.73,0.45,0.29,-0.00,11.77
2,17.74,-0.50,6.73,-0.24,0.12,-0.00,11.77
3,11.88,1.28,6.73,0.22,0.50,-0.00,11.77
4,15.32,2.01,6.73,-0.16,-0.22,-0.00,11.77
0,11.04,-2.18,6.73,-0.15,0.16,-0.00,11.77
1,14.41,-1.40,6.73,-0.05,0.18,-0.00,11.77
2,17.79,-0.52,6.73,0.46,-0.22,-0.00,11.77
3,11.92,1.27,6.73,0.35,-0.11,-0.00,11.77
4,15.28,2.03,6.73,-0.47,0.23,-0.00,11.77
0,11.01,-2.17,6.73,-0.27,0.04,-0.00,11.77
1,14.41,-1.38,6.73,-0.04,0.17,-0.00,11.77
2,17.79,-0.50,6.73,0.04,0.20,-0.00,11.77
3,11.89,1.24,6.73,-0.25,-0.24,-0.00,11.77
4,15.32,2.02,6.73,0.42,-0.19,-0.00,11.77
0,11.03,-2.15,6.73,0.15,0.22,-0.00,11.77
1,14.40,-1.37,6.73,-0.04,0.16,-0.00,11.77
2,17.80,-0.48,6.73,0.04,0.20,-0.00,11.77
3,11.93,1.22,6.73,0.32,-0.20,-0.00,11.77
4,15.30,1.98,6.73,-0.18,-0.32,-0.00,11.77
0,10.98,-2.20,6.73,-0.42,-0.54,-0.00,11.77
1,14.44,-1.35,6.73,0.41,0.19,-0.00,11.77
2,17.74,-0.48,6.73,-0.54,0.05,-0.00,11.77
3,11.91,1.25,6.73,-0.12,0.24,-0.00,11.77
4,15.29,1.96,6.73,-0.05,-0.19,-0.00,11.77
0,11.03,-2.17,6.73,0.45,0.30,-0.00,11.77
1,14.38,-1.41,6.73,-0.62,-0.62,-0.00,11.77
2,17.76,-0.51,6.73,0.19,-0.30,-0.00,11.77
3,11.87,1.22,6.73,-0.44,-0.28,-0.00,11.77
4,15.32,2.06,6.73,0.26,0.95,-0.00,11.77
0,11.00,-2.22,6.73,-0.29,-0.42,-0.00,11.77
1,14.33,-1.41,6.73,-0.52,0.05,-0.00,11.77
2,17.78,-0.48,6.73,0.23,0.25,-0.00,11.77
3,11.90,1.26,6.73,0.29,0.43,-0.00,11.77
4,15.31,2.04,6.73,-0.15,-0.22,-0.00,11.77
0,10.97,-2.21,6.73,-0.34,0.11,-0.00,11.77
1,14.39,-1.38,6.73,0.62,0.25,-0.00,11.77
2,17.74,-0.48,6.73,-0.47,-0.03,-0.00,11.77
3,11.87,1.23,6.73,-0.27,-0.34,-0.00,11.77
4,15.30,2.01,6.73,-0.08,-0.30,-0.00,11.77
0,11.00,-2.19,6.73,0.32,0.17,-0.00,11.77
1,14.33,-1.39,6.73,-0.66,-0.08,-0.00,11.77
2,17.75,-0.47,6.73,0.11,0.13,-0.00,11.77
3,11.88,1.22,6.73,0.07,-0.08,-0.00,11.77
4,15.28,2.00,6.73,-0.13,-0.12,-0.00,11.77
0,10.98,-2.17,6.73,-0.15,0.15,-0.00,11.77
1,14.37,-1.36,6.73,0.45,0.29,-0.00,11.77
2,17.74,-0.51,6.73,-0.12,-0.38,-0.00,11.77
3,11.85,1.19,6.73,-0.27,-0.33,-0.00,11.77
4,15.32,1.98,6.73,0.33,-0.11,-0.00,11.77
0,10.97,-2.17,6.73,-0.16,0.05,-0.00,11.77
1,14.36,-1.41,6.73,-0.14,-0.49,-0.00,11.77
2,17.75,-0.50,6.73,0.12,0.12,-0.00,11.77
3,11.90,1.22,6.73,0.47,0.38,-0.00,11.77
4,15.27,2.05,6.73,-0.44,0.69,-0.00,11.77
0,10.95,-2.15,6.73,-0.14,0.16,-0.00,11.77
1,14.41,-1.38,6.73,0.54,0.31,-0.00,11.77
2,17.71,-0.49,6.73,-0.34,0.10,-0.00,11.77
3,11.91,1.21,6.73,0.14,-0.15,-0.00,11.77
4,15.31,2.04,6.73,0.33,-0.11,-0.00,11.77
0,10.97,-2.19,6.73,0.16,-0.40,-0.00,11.77
1,14.36,-1.37,6.73,-0.54,0.04,-0.00,11.77
2,17.76,-0.51,6.73,0.47,-0.22,-0.00,11.77
3,11.89,1.19,6.73,-0.24,-0.24,-0.00,11.77
4,15.31,2.07,6.73,-0.01,0.25,-0.00,11.77
0,11.01,-2.16,6.73,0.35,0.27,-0.00,11.77
1,14.41,-1.34,6.73,0.54,0.32,-0.00,11.77
2,17.71,-0.50,6.73,-0.54,0.05,-0.00,11.77
3,11.92,1.18,6.73,0.34,-0.10,-0.00,11.77
4,15.28,2.04,6.73,-0.25,-0.25,-0.00,11.77
0,11.00,-2.21,6.73,-0.03,-0.46,-0.00,11.77
1,14.34,-1.39,6.73,-0.69,-0.53,-0.00,11.77
2,17.74,-0.50,6.73,0.30,0.08,-0.00,11.77
3,11.90,1.20,6.73,-0.28,0.28,-0.00,11.77
4,15.33,2.09,6.73,0.48,0.48,-0.00,11.77
0,10.99,-2.19,6.73,-0.14,0.15,-0.00,11.77
1,14.36,-1.38,6.73,0.13,0.13,-0.00,11.77
2,17.68,-0.49,6.73,-0.54,0.05,-0.00,11.77
3,11.93,1.18,6.73,0.32,-0.20,-0.00,11.77
4,15.31,2.06,6.73,-0.18,-0.33,-0.00,11.77
0,10.96,-2.19,6.73,-0.26,0.03,-0.00,11.77
1,14.35,-1.37,6.73,-0.07,0.06,-0.00,11.77
2,17.72,-0.53,6.73,0.34,-0.36,-0.00,11.77
3,11.90,1.15,6.73,-0.27,-0.35,-0.00,11.77
4,15.31,2.09,6.73,-0.01,0.26,-0.00,11.77
0,10.93,-2.23,6.73,-0.29,-0.42,-0.00,11.77
1,14.34,-1.36,6.73,-0.04,0.17,-0.00,11.77
2,17.69,-0.53,6.73,-0.27,0.03,-0.00,11.77
3,11.94,1.20,6.73,0.40,0.46,-0.00,11.77
4,15.29,2.05,6.73,-0.18,-0.33,-0.00,11.77
0,10.97,-2.22,6.73,0.33,0.18,-0.00,11.77
1,14.34,-1.35,6.73,-0.07,0.07,-0.00,11.77
2,17.70,-0.51,6.73,0.05,0.20,-0.00,11.77
3,11.95,1.18,6.73,0.04,-0.17,-0.00,11.77
4,15.27,2.03,6.73,-0.15,-0.22,-0.00,11.77
0,10.94,-2.21,6.73,-0.26,0.03,-0.00,11.77
1,14.37,-1.38,6.73,0.37,-0.26,-0.00,11.77
2,17.70,-0.49,6.73,0.05,0.20,-0.00,11.77
3,11.88,1.19,6.73,-0.69,0.09,-0.00,11.77
4,15.32,2.01,6.73,0.41,-0.17,-0.00,11.77
0,10.97,-2.19,6.73,0.26,0.25,-0.00,11.77
1,14.36,-1.36,6.73,-0.15,0.15,-0.00,11.77
2,17.77,-0.51,6.73,0.64,-0.28,-0.00,11.77
3,11.91,1.17,6.73,0.32,-0.20,-0.00,11.77
4,15.25,2.02,6.73,-0.60,0.12,-0.00,11.77
0,10.98,-2.22,6.73,0.19,-0.31,-0.00,11.77
1,14.36,-1.34,6.73,0.05,0.20,-0.00,11.77
2,17.71,-0.51,6.73,-0.54,0.05,-0.00,11.77
3,11.90,1.19,6.73,-0.11,0.23,-0.00,11.77
4,15.24,2.00,6.73,-0.15,-0.22,-0.00,11.77
0,10.95,-2.21,6.73,-0.33,0.10,-0.00,11.77
1,14.30,-1.40,6.73,-0.69,-0.53,-0.00,11.77
2,17.72,-0.49,6.73,0.05,0.19,-0.00,11.77
3,11.86,1.16,6.73,-0.35,-0.27,-0.00,11.77
4,15.30,2.04,6.73,0.57,0.41,-0.00,11.77
0,10.90,-2.26,6.73,-0.49,-0.47,-0.00,11.77
1,14.35,-1.37,6.73,0.52,0.22,-0.00,11.77
2,17.68,-0.49,6.73,-0.37,-0.00,-0.00,11.77
3,11.89,1.21,6.73,0.30,0.43,-0.00,11.77
4,15.28,2.02,6.73,-0.16,-0.22,-0.00,11.77
0,10.91,-2.25,6.73,0.13,0.12,-0.00,11.77
1,14.28,-1.37,6.73,-0.63,0.02,-0.00,11.77
2,17.71,-0.48,6.73,0.29,0.08,-0.00,11.77
3,11.85,1.18,6.73,-0.44,-0.29,-0.00,11.77
4,15.28,2.05,6.73,-0.02,0.25,-0.00,11.77
0,10.95,-2.22,6.73,0.35,0.28,-0.00,11.77
1,14.33,-1.34,6.73,0.44,0.30,-0.00,11.77
2,17.67,-0.47,6.73,-0.34,0.10,-0.00,11.77
3,11.86,1.16,6.73,0.14,-0.15,-0.00,11.77
4,15.27,2.02,6.73,-0.09,-0.30,-0.00,11.77
0,10.93,-2.21,6.73,-0.16,0.05,-0.00,11.77
1,14.32,-1.33,6.73,-0.08,0.07,-0.00,11.77
2,17.67,-0.51,6.73,-0.02,-0.36,-0.00,11.77
3,11.89,1.14,6.73,0.31,-0.19,-0.00,11.77
4,15.21,2.04,6.73,-0.57,0.21,-0.00,11.77
0,10.90,-2.26,6.73,-0.29,-0.43,-0.00,11.77
1,14.39,-1.41,6.73,0.70,-0.71,-0.00,11.77
2,17.68,-0.49,6.73,0.05,0.19,-0.00,11.77
3,11.84,1.21,6.73,-0.53,0.65,-0.00,11.77
4,15.28,2.09,6.73,0.69,0.54,-0.00,11.77
0,10.95,-2.22,6.73,0.45,0.30,-0.00,11.77
1,14.33,-1.40,6.73,-0.64,0.02,-0.00,11.77
2,17.72,-0.47,6.73,0.42,0.21,-0.00,11.77
3,11.87,1.19,6.73,0.32,-0.20,-0.00,11.77
4,15.26,2.06,6.73,-0.18,-0.33,-0.00,11.77
0,10.94,-2.21,6.73,-0.13,0.16,-0.00,11.77
1,14.37,-1.37,6.73,0.44,0.29,-0.00,11.77
2,17.68,-0.47,6.73,-0.37,-0.00,-0.00,11.77
3,11.90,1.18,6.73,0.24,-0.12,-0.00,11.77
4,15.25,2.04,6.73,-0.15,-0.22,-0.00,11.77
0,10.96,-2.18,6.73,0.25,0.25,-0.00,11.77
1,14.32,-1.38,6.73,-0.46,-0.03,-0.00,11.77
2,17.75,-0.49,6.73,0.66,-0.17,-0.00,11.77
3,11.87,1.14,6.73,-0.27,-0.35,-0.00,11.77
4,15.25,2.06,6.73,-0.01,0.26,-0.00,11.77
0,10.92,-2.24,6.73,-0.42,-0.55,-0.00,11.77
1,14.38,-1.36,6.73,0.52,0.22,-0.00,11.77
2,17.72,-0.47,6.73,-0.24,0.12,-0.00,11.77
3,11.90,1.18,6.73,0.30,0.44,-0.00,11.77
4,15.24,2.04,6.73,-0.05,-0.20,-0.00,11.77
0,10.97,-2.21,6.73,0.45,0.30,-0.00,11.77
1,14.36,-1.34,6.73,-0.15,0.15,-0.00,11.77
2,17.75,-0.46,6.73,0.21,0.15,-0.00,11.77
3,11.87,1.15,6.73,-0.27,-0.35,-0.00,11.77
4,15.30,2.04,6.73,0.53,-0.05,-0.00,11.77
0,11.00,-2.19,6.73,0.32,0.17,-0.00,11.77
1,14.30,-1.34,6.73,-0.62,0.02,-0.00,11.77
2,17.79,-0.48,6.73,0.45,-0.23,-0.00,11.77
3,11.92,1.19,6.73,0.47,0.39,-0.00,11.77
4,15.24,2.05,6.73,-0.60,0.10,-0.00,11.77
0,10.98,-2.18,6.73,-0.15,0.14,-0.00,11.77
1,14.36,-1.31,6.73,0.62,0.25,-0.00,11.77
2,17.76,-0.47,6.73,-0.35,0.10,-0.00,11.77
3,11.83,1.20,6.73,-0.86,0.14,-0.00,11.77
4,15.28,2.03,6.73,0.42,-0.17,-0.00,11.77
0,10.96,-2.22,6.73,-0.28,-0.43,-0.00,11.77
1,14.39,-1.34,6.73,0.27,-0.29,-0.00,11.77
2,17.78,-0.45,6.73,0.23,0.24,-0.00,11.77
3,11.88,1.24,6.73,0.47,0.38,-0.00,11.77
4,15.27,2.06,6.73,-0.02,0.26,-0.00,11.77
0,10.98,-2.20,6.73,0.25,0.25,-0.00,11.77
1,14.38,-1.34,6.73,-0.07,0.08,-0.00,11.77
2,17.75,-0.44,6.73,-0.34,0.10,-0.00,11.77
3,11.85,1.21,6.73,-0.26,-0.34,-0.00,11.77
4,15.27,2.03,6.73,-0.08,-0.30,-0.00,11.77
0,11.00,-2.17,6.73,0.15,0.22,-0.00,11.77
1,14.30,-1.39,6.73,-0.78,-0.56,-0.00,11.77
2,17.81,-0.47,6.73,0.63,-0.27,-0.00,11.77
3,11.89,1.19,6.73,0.32,-0.20,-0.00,11.77
4,15.22,2.09,6.73,-0.45,0.68,-0.00,11.77
0,10.97,-2.22,6.73,-0.31,-0.43,-0.00,11.77
1,14.32,-1.38,6.73,0.13,0.13,-0.00,11.77
2,17.76,-0.47,6.73,-0.47,-0.03,-0.00,11.77
